platform,timestamp,author,author_toxicity,toxicity,knowledge,platform_model name,platform_network name,platform_interval time duration,platform_maximum post inactivity,platform_toxicity threshold,platform_full ban,platform_partial ban,platform_warning,platform_remove content,platform_network ban threshold,platform_network warning threshold,platform_moderation miss probability,platform_partial ban length
3,1,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,2,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,2,agent_2,0.00567196,0.0036044165026396513,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,5,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,6,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,6,agent_2,0.00567196,0.0031178526114672422,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,10,agent_79,0.598582,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,16,agent_2,0.00567196,0.003969387151300907,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,17,agent_2,0.00567196,0.004782859236001968,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,18,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,18,agent_2,0.00567196,0.005143397022038698,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,20,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,22,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,22,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,22,agent_2,0.00567196,0.0005114346859045327,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,22,agent_0,0.345154,0.3212994933128357,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,23,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,24,agent_0,0.345154,0.115206278860569,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,27,agent_2,0.00567196,0.002085063373669982,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,27,agent_3,0.240072,0.04031432047486305,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,27,agent_3,0.240072,0.1409538835287094,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,30,agent_0,0.345154,0.21961311995983124,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,30,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,32,agent_0,0.345154,0.06404642760753632,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,32,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_0,0.345154,0.16999246180057526,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_3,0.240072,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_3,0.240072,0.11840151250362396,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_0,0.345154,0.10481708496809006,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,36,agent_0,0.345154,0.0656331405043602,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,42,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,43,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,46,agent_3,0.240072,0.22490711510181427,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,48,agent_3,0.240072,0.06593015789985657,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,48,agent_3,0.240072,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,49,agent_0,0.345154,0.025388186797499657,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,50,agent_0,0.345154,0.19709645211696625,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,50,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,51,agent_0,0.345154,0.3319964110851288,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,51,agent_2,0.00567196,7.722443842794746e-05,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,51,agent_4,0.905018,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,52,agent_4,0.905018,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,53,agent_4,0.905018,0.6257568001747131,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,54,agent_2,0.00567196,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,55,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,56,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,57,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,57,agent_4,0.905018,0.2908531725406647,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,57,agent_4,0.905018,0.032709479331970215,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,60,agent_4,0.905018,0.07116711139678955,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,61,agent_0,0.345154,0.31589025259017944,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,62,agent_0,0.345154,0.053858716040849686,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,62,agent_4,0.905018,0.671624481678009,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,63,agent_0,0.345154,0.13736355304718018,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,66,agent_3,0.240072,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,66,agent_3,0.240072,0.11088825762271881,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,67,agent_4,0.905018,0.7639479041099548,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,67,agent_4,0.905018,0.18521568179130554,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,68,agent_0,0.345154,0.2210652083158493,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,68,agent_2,0.00567196,0.00031698934617452323,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,68,agent_0,0.345154,0.0727534145116806,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,69,agent_0,0.345154,0.1054333746433258,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,71,agent_3,0.240072,0.2161092460155487,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,71,agent_89,0.693759,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,74,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,76,agent_2,0.00567196,0.0026521035470068455,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,76,agent_0,0.345154,0.21107083559036255,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,77,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,77,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
