platform,timestamp,author,author_toxicity,toxicity,knowledge,platform_model name,platform_network name,platform_interval time duration,platform_maximum post inactivity,platform_toxicity threshold,platform_full ban,platform_partial ban,platform_warning,platform_remove content,platform_network ban threshold,platform_network warning threshold,platform_moderation miss probability,platform_partial ban length
3,3559,agent_1,0.352114,0.02134179323911667,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3560,agent_0,0.345154,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3562,agent_3,0.240072,0.20174624025821686,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3567,agent_0,0.345154,0.043332289904356,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3568,agent_1,0.352114,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3571,agent_1,0.352114,0.11684998869895935,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3571,agent_1,0.352114,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3571,agent_20,0.632745,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3571,agent_1,0.352114,0.11682522296905518,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3572,agent_1,0.352114,0.271380752325058,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3572,agent_89,0.693759,0.611544668674469,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3572,agent_3,0.240072,0.20350153744220734,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3572,agent_3,0.240072,,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
3,3572,agent_1,0.352114,0.0788072720170021,0,Toxic Model 3,Network3,0.1,24.0,0.4,false,true,true,false,2,1,0.6,6
